id,dteday,season,month,hour,is_holiday,weekday,is_workingday,weather_situation,count
558,2011-01-25,1,1,10,0,2,1,2,55
559,2011-01-25,1,1,11,0,2,1,2,61
560,2011-01-25,1,1,12,0,2,1,2,106
561,2011-01-25,1,1,13,0,2,1,2,93
562,2011-01-25,1,1,14,0,2,1,2,68
563,2011-01-25,1,1,15,0,2,1,2,84
564,2011-01-25,1,1,16,0,2,1,2,116
565,2011-01-25,1,1,17,0,2,1,1,222
566,2011-01-25,1,1,18,0,2,1,2,225
567,2011-01-25,1,1,19,0,2,1,2,146
568,2011-01-25,1,1,20,0,2,1,1,119
569,2011-01-25,1,1,21,0,2,1,1,45
570,2011-01-25,1,1,22,0,2,1,1,53
571,2011-01-25,1,1,23,0,2,1,2,40
572,2011-01-26,1,1,0,0,3,1,2,17
573,2011-01-26,1,1,1,0,3,1,2,5
574,2011-01-26,1,1,2,0,3,1,3,10
575,2011-01-26,1,1,5,0,3,1,3,1
576,2011-01-26,1,1,6,0,3,1,3,8
577,2011-01-26,1,1,7,0,3,1,3,30
578,2011-01-26,1,1,8,0,3,1,3,72
579,2011-01-26,1,1,9,0,3,1,3,58
580,2011-01-26,1,1,10,0,3,1,3,28
581,2011-01-26,1,1,11,0,3,1,3,41
582,2011-01-26,1,1,12,0,3,1,3,48
583,2011-01-26,1,1,13,0,3,1,3,47
584,2011-01-26,1,1,14,0,3,1,3,36
585,2011-01-26,1,1,15,0,3,1,3,43
586,2011-01-26,1,1,16,0,3,1,4,36
587,2011-01-26,1,1,17,0,3,1,3,26
588,2011-01-27,1,1,16,0,4,1,1,24
589,2011-01-27,1,1,17,0,4,1,1,84
590,2011-01-27,1,1,18,0,4,1,1,104
591,2011-01-27,1,1,19,0,4,1,1,79
592,2011-01-27,1,1,20,0,4,1,1,59
593,2011-01-27,1,1,21,0,4,1,1,38
594,2011-01-27,1,1,22,0,4,1,1,27
595,2011-01-27,1,1,23,0,4,1,1,16
596,2011-01-28,1,1,0,0,5,1,2,9
597,2011-01-28,1,1,1,0,5,1,2,3
598,2011-01-28,1,1,2,0,5,1,2,2
599,2011-01-28,1,1,3,0,5,1,2,1
600,2011-01-28,1,1,5,0,5,1,2,4
601,2011-01-28,1,1,6,0,5,1,2,16
602,2011-01-28,1,1,7,0,5,1,2,60
603,2011-01-28,1,1,8,0,5,1,2,157
604,2011-01-28,1,1,9,0,5,1,3,101
605,2011-01-28,1,1,10,0,5,1,3,49
606,2011-01-28,1,1,11,0,5,1,3,30
607,2011-01-28,1,1,12,0,5,1,3,29
608,2011-01-28,1,1,13,0,5,1,3,31
609,2011-01-28,1,1,14,0,5,1,3,38
610,2011-01-28,1,1,15,0,5,1,2,41
611,2011-01-28,1,1,16,0,5,1,1,80
612,2011-01-28,1,1,17,0,5,1,1,149
613,2011-01-28,1,1,18,0,5,1,1,109
614,2011-01-28,1,1,19,0,5,1,2,89
615,2011-01-28,1,1,20,0,5,1,2,62
616,2011-01-28,1,1,21,0,5,1,2,58
617,2011-01-28,1,1,22,0,5,1,1,26
618,2011-01-28,1,1,23,0,5,1,1,23
619,2011-01-29,1,1,0,0,6,0,1,28
620,2011-01-29,1,1,1,0,6,0,1,20
621,2011-01-29,1,1,2,0,6,0,1,15
622,2011-01-29,1,1,3,0,6,0,1,8
623,2011-01-29,1,1,4,0,6,0,1,3
624,2011-01-29,1,1,6,0,6,0,1,2
625,2011-01-29,1,1,7,0,6,0,1,5
626,2011-01-29,1,1,8,0,6,0,1,34
627,2011-01-29,1,1,9,0,6,0,1,34
628,2011-01-29,1,1,10,0,6,0,2,55
629,2011-01-29,1,1,11,0,6,0,2,64
630,2011-01-29,1,1,12,0,6,0,2,78
631,2011-01-29,1,1,13,0,6,0,2,65
632,2011-01-29,1,1,14,0,6,0,2,99
633,2011-01-29,1,1,15,0,6,0,1,120
634,2011-01-29,1,1,16,0,6,0,1,107
635,2011-01-29,1,1,17,0,6,0,1,91
636,2011-01-29,1,1,18,0,6,0,1,68
637,2011-01-29,1,1,19,0,6,0,2,58
638,2011-01-29,1,1,20,0,6,0,1,43
639,2011-01-29,1,1,21,0,6,0,1,36
640,2011-01-29,1,1,22,0,6,0,1,32
641,2011-01-29,1,1,23,0,6,0,1,33
642,2011-01-30,1,1,0,0,0,0,1,33
643,2011-01-30,1,1,1,0,0,0,1,29
644,2011-01-30,1,1,2,0,0,0,1,11
645,2011-01-30,1,1,3,0,0,0,1,8
646,2011-01-30,1,1,4,0,0,0,1,1
647,2011-01-30,1,1,5,0,0,0,1,3
648,2011-01-30,1,1,7,0,0,0,1,3
649,2011-01-30,1,1,8,0,0,0,2,12
650,2011-01-30,1,1,9,0,0,0,2,38
651,2011-01-30,1,1,10,0,0,0,2,64
652,2011-01-30,1,1,11,0,0,0,1,59
653,2011-01-30,1,1,12,0,0,0,1,97
654,2011-01-30,1,1,13,0,0,0,1,84
655,2011-01-30,1,1,14,0,0,0,1,122
656,2011-01-30,1,1,15,0,0,0,1,109
657,2011-01-30,1,1,16,0,0,0,1,123
658,2011-01-30,1,1,17,0,0,0,1,77
659,2011-01-30,1,1,18,0,0,0,1,65
660,2011-01-30,1,1,19,0,0,0,1,55
661,2011-01-30,1,1,20,0,0,0,2,33
662,2011-01-30,1,1,21,0,0,0,2,28
663,2011-01-30,1,1,22,0,0,0,2,21
664,2011-01-30,1,1,23,0,0,0,2,21
665,2011-01-31,1,1,0,0,1,1,2,7
666,2011-01-31,1,1,1,0,1,1,1,7
667,2011-01-31,1,1,2,0,1,1,1,1
668,2011-01-31,1,1,3,0,1,1,1,2
669,2011-01-31,1,1,4,0,1,1,1,2
670,2011-01-31,1,1,5,0,1,1,1,8
671,2011-01-31,1,1,6,0,1,1,1,37
672,2011-01-31,1,1,7,0,1,1,2,72
673,2011-01-31,1,1,8,0,1,1,2,185
674,2011-01-31,1,1,9,0,1,1,2,112
675,2011-01-31,1,1,10,0,1,1,2,69
676,2011-01-31,1,1,11,0,1,1,2,48
677,2011-01-31,1,1,12,0,1,1,2,68
678,2011-01-31,1,1,13,0,1,1,2,54
679,2011-01-31,1,1,14,0,1,1,2,86
680,2011-01-31,1,1,15,0,1,1,2,44
681,2011-01-31,1,1,16,0,1,1,2,86
682,2011-01-31,1,1,17,0,1,1,2,161
683,2011-01-31,1,1,18,0,1,1,2,156
684,2011-01-31,1,1,19,0,1,1,1,111
685,2011-01-31,1,1,20,0,1,1,3,78
686,2011-01-31,1,1,21,0,1,1,3,56
687,2011-01-31,1,1,22,0,1,1,2,34
688,2011-01-31,1,1,23,0,1,1,2,17
689,2011-02-01,1,2,0,0,2,1,2,8
690,2011-02-01,1,2,1,0,2,1,2,3
691,2011-02-01,1,2,2,0,2,1,2,2
692,2011-02-01,1,2,3,0,2,1,2,2
693,2011-02-01,1,2,5,0,2,1,3,3
694,2011-02-01,1,2,6,0,2,1,3,22
695,2011-02-01,1,2,7,0,2,1,3,52
696,2011-02-01,1,2,8,0,2,1,3,135
697,2011-02-01,1,2,9,0,2,1,2,116
698,2011-02-01,1,2,10,0,2,1,2,47
699,2011-02-01,1,2,11,0,2,1,2,51
700,2011-02-01,1,2,12,0,2,1,2,55
701,2011-02-01,1,2,13,0,2,1,2,52
702,2011-02-01,1,2,14,0,2,1,2,54
703,2011-02-01,1,2,15,0,2,1,2,52
704,2011-02-01,1,2,16,0,2,1,2,64
705,2011-02-01,1,2,17,0,2,1,2,176
706,2011-02-01,1,2,18,0,2,1,2,168
707,2011-02-01,1,2,19,0,2,1,2,108
708,2011-02-01,1,2,20,0,2,1,2,74
709,2011-02-01,1,2,21,0,2,1,2,64
710,2011-02-01,1,2,22,0,2,1,2,36
711,2011-02-01,1,2,23,0,2,1,3,16
712,2011-02-02,1,2,0,0,3,1,3,2
713,2011-02-02,1,2,1,0,3,1,3,3
714,2011-02-02,1,2,2,0,3,1,3,4
715,2011-02-02,1,2,3,0,3,1,3,1
716,2011-02-02,1,2,4,0,3,1,3,1
717,2011-02-02,1,2,5,0,3,1,3,3
718,2011-02-02,1,2,6,0,3,1,3,18
719,2011-02-02,1,2,7,0,3,1,3,49
720,2011-02-02,1,2,8,0,3,1,3,155
721,2011-02-02,1,2,9,0,3,1,2,123
722,2011-02-02,1,2,10,0,3,1,2,61
723,2011-02-02,1,2,11,0,3,1,2,52
724,2011-02-02,1,2,12,0,3,1,2,64
725,2011-02-02,1,2,13,0,3,1,1,75
726,2011-02-02,1,2,14,0,3,1,1,63
727,2011-02-02,1,2,15,0,3,1,1,76
728,2011-02-02,1,2,16,0,3,1,1,103
729,2011-02-02,1,2,17,0,3,1,1,190
730,2011-02-02,1,2,18,0,3,1,1,182
731,2011-02-02,1,2,19,0,3,1,1,91
732,2011-02-02,1,2,20,0,3,1,1,75
733,2011-02-02,1,2,21,0,3,1,1,63
734,2011-02-02,1,2,22,0,3,1,1,40
735,2011-02-02,1,2,23,0,3,1,1,32
736,2011-02-03,1,2,0,0,4,1,1,12
737,2011-02-03,1,2,1,0,4,1,1,5
738,2011-02-03,1,2,2,0,4,1,1,2
739,2011-02-03,1,2,3,0,4,1,1,1
740,2011-02-03,1,2,5,0,4,1,1,2
741,2011-02-03,1,2,6,0,4,1,1,39
742,2011-02-03,1,2,7,0,4,1,1,87
743,2011-02-03,1,2,8,0,4,1,1,188
744,2011-02-03,1,2,9,0,4,1,1,133
745,2011-02-03,1,2,10,0,4,1,1,52
746,2011-02-03,1,2,11,0,4,1,1,64
747,2011-02-03,1,2,12,0,4,1,1,69
748,2011-02-03,1,2,13,0,4,1,1,51
749,2011-02-03,1,2,14,0,4,1,1,47
750,2011-02-03,1,2,15,0,4,1,1,60
751,2011-02-03,1,2,16,0,4,1,1,78
752,2011-02-03,1,2,17,0,4,1,1,175
753,2011-02-03,1,2,18,0,4,1,1,147
754,2011-02-03,1,2,19,0,4,1,1,96
755,2011-02-03,1,2,20,0,4,1,1,109
756,2011-02-03,1,2,21,0,4,1,1,54
757,2011-02-03,1,2,22,0,4,1,1,41
758,2011-02-03,1,2,23,0,4,1,1,38
759,2011-02-04,1,2,0,0,5,1,2,13
760,2011-02-04,1,2,1,0,5,1,2,7
761,2011-02-04,1,2,2,0,5,1,2,1
762,2011-02-04,1,2,3,0,5,1,2,1
763,2011-02-04,1,2,5,0,5,1,2,7
764,2011-02-04,1,2,6,0,5,1,2,28
765,2011-02-04,1,2,7,0,5,1,1,87
766,2011-02-04,1,2,8,0,5,1,1,220
767,2011-02-04,1,2,9,0,5,1,2,127
768,2011-02-04,1,2,10,0,5,1,2,51
769,2011-02-04,1,2,11,0,5,1,1,64
770,2011-02-04,1,2,12,0,5,1,2,86
771,2011-02-04,1,2,13,0,5,1,2,82
772,2011-02-04,1,2,14,0,5,1,2,91
773,2011-02-04,1,2,15,0,5,1,2,90
774,2011-02-04,1,2,16,0,5,1,2,99
775,2011-02-04,1,2,17,0,5,1,2,205
776,2011-02-04,1,2,18,0,5,1,2,155
777,2011-02-04,1,2,19,0,5,1,2,103
778,2011-02-04,1,2,20,0,5,1,2,71
779,2011-02-04,1,2,21,0,5,1,2,43
780,2011-02-04,1,2,22,0,5,1,2,46
781,2011-02-04,1,2,23,0,5,1,2,31
782,2011-02-05,1,2,0,0,6,0,2,39
783,2011-02-05,1,2,1,0,6,0,2,18
784,2011-02-05,1,2,2,0,6,0,2,17
785,2011-02-05,1,2,3,0,6,0,2,11
786,2011-02-05,1,2,4,0,6,0,3,8
787,2011-02-05,1,2,5,0,6,0,3,9
788,2011-02-05,1,2,6,0,6,0,3,4
789,2011-02-05,1,2,7,0,6,0,3,4
790,2011-02-05,1,2,8,0,6,0,3,10
791,2011-02-05,1,2,9,0,6,0,3,20
792,2011-02-05,1,2,10,0,6,0,3,34
793,2011-02-05,1,2,11,0,6,0,3,47
794,2011-02-05,1,2,12,0,6,0,3,52
795,2011-02-05,1,2,13,0,6,0,3,72
796,2011-02-05,1,2,14,0,6,0,3,55
797,2011-02-05,1,2,15,0,6,0,3,60
798,2011-02-05,1,2,16,0,6,0,3,71
799,2011-02-05,1,2,17,0,6,0,2,78
800,2011-02-05,1,2,18,0,6,0,2,83
801,2011-02-05,1,2,19,0,6,0,2,84
802,2011-02-05,1,2,20,0,6,0,1,69
803,2011-02-05,1,2,21,0,6,0,1,56
804,2011-02-05,1,2,22,0,6,0,1,45
805,2011-02-05,1,2,23,0,6,0,1,59
806,2011-02-06,1,2,0,0,0,0,1,39
807,2011-02-06,1,2,1,0,0,0,1,44
808,2011-02-06,1,2,2,0,0,0,1,20
809,2011-02-06,1,2,3,0,0,0,1,13
810,2011-02-06,1,2,4,0,0,0,1,2
811,2011-02-06,1,2,5,0,0,0,1,1
812,2011-02-06,1,2,6,0,0,0,1,1
813,2011-02-06,1,2,7,0,0,0,1,8
814,2011-02-06,1,2,8,0,0,0,1,23
815,2011-02-06,1,2,9,0,0,0,1,45
816,2011-02-06,1,2,10,0,0,0,1,89
817,2011-02-06,1,2,11,0,0,0,1,117
818,2011-02-06,1,2,12,0,0,0,1,174
819,2011-02-06,1,2,13,0,0,0,1,182
820,2011-02-06,1,2,14,0,0,0,1,161
821,2011-02-06,1,2,15,0,0,0,1,182
822,2011-02-06,1,2,16,0,0,0,1,157
823,2011-02-06,1,2,17,0,0,0,1,121
824,2011-02-06,1,2,18,0,0,0,1,78
825,2011-02-06,1,2,19,0,0,0,1,21
826,2011-02-06,1,2,20,0,0,0,1,26
827,2011-02-06,1,2,21,0,0,0,1,27
828,2011-02-06,1,2,22,0,0,0,1,62
829,2011-02-06,1,2,23,0,0,0,1,30
830,2011-02-07,1,2,0,0,1,1,1,15
831,2011-02-07,1,2,1,0,1,1,1,5
832,2011-02-07,1,2,2,0,1,1,1,3
833,2011-02-07,1,2,3,0,1,1,1,1
834,2011-02-07,1,2,4,0,1,1,1,2
835,2011-02-07,1,2,5,0,1,1,1,10
836,2011-02-07,1,2,6,0,1,1,1,30
837,2011-02-07,1,2,7,0,1,1,1,95
838,2011-02-07,1,2,8,0,1,1,2,230
839,2011-02-07,1,2,9,0,1,1,1,118
840,2011-02-07,1,2,10,0,1,1,1,55
841,2011-02-07,1,2,11,0,1,1,1,47
842,2011-02-07,1,2,12,0,1,1,2,66
843,2011-02-07,1,2,13,0,1,1,2,64
844,2011-02-07,1,2,14,0,1,1,2,60
845,2011-02-07,1,2,15,0,1,1,2,50
846,2011-02-07,1,2,16,0,1,1,2,114
847,2011-02-07,1,2,17,0,1,1,2,216
848,2011-02-07,1,2,18,0,1,1,2,175
849,2011-02-07,1,2,19,0,1,1,2,128
850,2011-02-07,1,2,20,0,1,1,2,88
851,2011-02-07,1,2,21,0,1,1,1,78
852,2011-02-07,1,2,22,0,1,1,1,37
853,2011-02-07,1,2,23,0,1,1,2,25
854,2011-02-08,1,2,0,0,2,1,2,10
855,2011-02-08,1,2,1,0,2,1,2,4
856,2011-02-08,1,2,2,0,2,1,2,2
857,2011-02-08,1,2,3,0,2,1,3,1
858,2011-02-08,1,2,4,0,2,1,1,3
859,2011-02-08,1,2,5,0,2,1,1,2
860,2011-02-08,1,2,6,0,2,1,1,39
861,2011-02-08,1,2,7,0,2,1,1,100
862,2011-02-08,1,2,8,0,2,1,1,243
863,2011-02-08,1,2,9,0,2,1,1,135
864,2011-02-08,1,2,10,0,2,1,1,48
865,2011-02-08,1,2,11,0,2,1,1,50
866,2011-02-08,1,2,12,0,2,1,1,65
867,2011-02-08,1,2,13,0,2,1,2,50
868,2011-02-08,1,2,14,0,2,1,1,64
869,2011-02-08,1,2,15,0,2,1,1,51
870,2011-02-08,1,2,16,0,2,1,1,83
871,2011-02-08,1,2,17,0,2,1,1,176
872,2011-02-08,1,2,18,0,2,1,1,152
873,2011-02-08,1,2,19,0,2,1,1,101
874,2011-02-08,1,2,20,0,2,1,1,56
875,2011-02-08,1,2,21,0,2,1,1,54
876,2011-02-08,1,2,22,0,2,1,1,29
877,2011-02-08,1,2,23,0,2,1,1,12
878,2011-02-09,1,2,0,0,3,1,1,17
879,2011-02-09,1,2,1,0,3,1,1,7
880,2011-02-09,1,2,2,0,3,1,1,3
881,2011-02-09,1,2,3,0,3,1,1,2
882,2011-02-09,1,2,5,0,3,1,1,7
883,2011-02-09,1,2,6,0,3,1,1,43
884,2011-02-09,1,2,7,0,3,1,1,99
885,2011-02-09,1,2,8,0,3,1,1,199
886,2011-02-09,1,2,9,0,3,1,1,123
887,2011-02-09,1,2,10,0,3,1,1,59
888,2011-02-09,1,2,11,0,3,1,2,41
889,2011-02-09,1,2,12,0,3,1,2,61
890,2011-02-09,1,2,13,0,3,1,1,69
891,2011-02-09,1,2,14,0,3,1,1,58
892,2011-02-09,1,2,15,0,3,1,2,64
893,2011-02-09,1,2,16,0,3,1,2,79
894,2011-02-09,1,2,17,0,3,1,2,166
895,2011-02-09,1,2,18,0,3,1,2,170
896,2011-02-09,1,2,19,0,3,1,3,88
897,2011-02-09,1,2,20,0,3,1,3,84
898,2011-02-09,1,2,21,0,3,1,2,83
899,2011-02-09,1,2,22,0,3,1,3,46
900,2011-02-09,1,2,23,0,3,1,3,37
901,2011-02-10,1,2,0,0,4,1,3,16
902,2011-02-10,1,2,1,0,4,1,3,7
903,2011-02-10,1,2,2,0,4,1,3,3
904,2011-02-10,1,2,4,0,4,1,2,1
905,2011-02-10,1,2,5,0,4,1,2,6
906,2011-02-10,1,2,6,0,4,1,2,26
907,2011-02-10,1,2,7,0,4,1,1,99
908,2011-02-10,1,2,8,0,4,1,1,178
909,2011-02-10,1,2,9,0,4,1,1,122
910,2011-02-10,1,2,10,0,4,1,1,35
911,2011-02-10,1,2,11,0,4,1,1,45
912,2011-02-10,1,2,12,0,4,1,1,69
913,2011-02-10,1,2,13,0,4,1,1,62
914,2011-02-10,1,2,14,0,4,1,1,48
915,2011-02-10,1,2,15,0,4,1,1,50
916,2011-02-10,1,2,16,0,4,1,1,80
917,2011-02-10,1,2,17,0,4,1,1,165
918,2011-02-10,1,2,18,0,4,1,1,160
919,2011-02-10,1,2,19,0,4,1,1,112
920,2011-02-10,1,2,20,0,4,1,1,97
921,2011-02-10,1,2,21,0,4,1,1,72
922,2011-02-10,1,2,22,0,4,1,1,51
923,2011-02-10,1,2,23,0,4,1,1,34
924,2011-02-11,1,2,0,0,5,1,1,14
925,2011-02-11,1,2,1,0,5,1,1,7
926,2011-02-11,1,2,2,0,5,1,1,3
927,2011-02-11,1,2,5,0,5,1,1,4
928,2011-02-11,1,2,6,0,5,1,1,24
929,2011-02-11,1,2,7,0,5,1,1,74
930,2011-02-11,1,2,8,0,5,1,1,216
931,2011-02-11,1,2,9,0,5,1,1,140
932,2011-02-11,1,2,10,0,5,1,1,44
933,2011-02-11,1,2,11,0,5,1,1,64
934,2011-02-11,1,2,12,0,5,1,1,71
935,2011-02-11,1,2,13,0,5,1,1,110
936,2011-02-11,1,2,14,0,5,1,1,84
937,2011-02-11,1,2,15,0,5,1,1,74
938,2011-02-11,1,2,16,0,5,1,1,125
939,2011-02-11,1,2,17,0,5,1,1,211
940,2011-02-11,1,2,18,0,5,1,1,174
941,2011-02-11,1,2,19,0,5,1,1,101
942,2011-02-11,1,2,20,0,5,1,1,63
943,2011-02-11,1,2,21,0,5,1,1,47
944,2011-02-11,1,2,22,0,5,1,1,43
945,2011-02-11,1,2,23,0,5,1,1,53
946,2011-02-12,1,2,0,0,6,0,1,30
947,2011-02-12,1,2,1,0,6,0,1,24
948,2011-02-12,1,2,2,0,6,0,1,15
949,2011-02-12,1,2,3,0,6,0,1,10
950,2011-02-12,1,2,4,0,6,0,1,4
951,2011-02-12,1,2,5,0,6,0,1,1
952,2011-02-12,1,2,6,0,6,0,1,2
953,2011-02-12,1,2,7,0,6,0,1,11
954,2011-02-12,1,2,8,0,6,0,1,30
955,2011-02-12,1,2,9,0,6,0,1,43
956,2011-02-12,1,2,10,0,6,0,1,84
957,2011-02-12,1,2,11,0,6,0,1,114
958,2011-02-12,1,2,12,0,6,0,1,120
959,2011-02-12,1,2,13,0,6,0,1,135
960,2011-02-12,1,2,14,0,6,0,1,120
961,2011-02-12,1,2,15,0,6,0,1,174
962,2011-02-12,1,2,16,0,6,0,1,145
963,2011-02-12,1,2,17,0,6,0,1,137
964,2011-02-12,1,2,18,0,6,0,1,64
965,2011-02-12,1,2,19,0,6,0,1,41
966,2011-02-12,1,2,20,0,6,0,1,40
967,2011-02-12,1,2,21,0,6,0,1,51
968,2011-02-12,1,2,22,0,6,0,1,45
969,2011-02-12,1,2,23,0,6,0,1,32
970,2011-02-13,1,2,0,0,0,0,1,39
971,2011-02-13,1,2,1,0,0,0,1,24
972,2011-02-13,1,2,2,0,0,0,2,20
973,2011-02-13,1,2,3,0,0,0,2,12
974,2011-02-13,1,2,4,0,0,0,2,2
975,2011-02-13,1,2,6,0,0,0,2,5
976,2011-02-13,1,2,7,0,0,0,2,3
977,2011-02-13,1,2,8,0,0,0,2,12
978,2011-02-13,1,2,9,0,0,0,2,47
979,2011-02-13,1,2,10,0,0,0,1,105
980,2011-02-13,1,2,11,0,0,0,1,112
981,2011-02-13,1,2,12,0,0,0,1,152
982,2011-02-13,1,2,13,0,0,0,1,154
983,2011-02-13,1,2,14,0,0,0,2,161
984,2011-02-13,1,2,15,0,0,0,2,162
985,2011-02-13,1,2,16,0,0,0,2,134
986,2011-02-13,1,2,17,0,0,0,1,125
987,2011-02-13,1,2,18,0,0,0,1,95
988,2011-02-13,1,2,19,0,0,0,1,61
989,2011-02-13,1,2,20,0,0,0,1,47
990,2011-02-13,1,2,21,0,0,0,1,51
991,2011-02-13,1,2,22,0,0,0,1,36
992,2011-02-13,1,2,23,0,0,0,1,30
993,2011-02-14,1,2,0,0,1,1,1,11
994,2011-02-14,1,2,1,0,1,1,1,7
995,2011-02-14,1,2,2,0,1,1,1,2
996,2011-02-14,1,2,3,0,1,1,1,2
997,2011-02-14,1,2,4,0,1,1,1,2
998,2011-02-14,1,2,5,0,1,1,1,3
999,2011-02-14,1,2,6,0,1,1,1,26
1000,2011-02-14,1,2,7,0,1,1,1,98
1001,2011-02-14,1,2,8,0,1,1,1,256
1002,2011-02-14,1,2,9,0,1,1,1,130
1003,2011-02-14,1,2,10,0,1,1,1,55
1004,2011-02-14,1,2,11,0,1,1,1,53
1005,2011-02-14,1,2,12,0,1,1,1,126
1006,2011-02-14,1,2,13,0,1,1,1,120
1007,2011-02-14,1,2,14,0,1,1,1,90
1008,2011-02-14,1,2,15,0,1,1,1,90
1009,2011-02-14,1,2,16,0,1,1,1,118
1010,2011-02-14,1,2,17,0,1,1,1,243
1011,2011-02-14,1,2,18,0,1,1,1,205
1012,2011-02-14,1,2,19,0,1,1,1,98
1013,2011-02-14,1,2,20,0,1,1,1,70
1014,2011-02-14,1,2,21,0,1,1,1,43
1015,2011-02-14,1,2,22,0,1,1,1,45
1016,2011-02-14,1,2,23,0,1,1,1,20
1017,2011-02-15,1,2,0,0,2,1,1,19
1018,2011-02-15,1,2,1,0,2,1,1,5
1019,2011-02-15,1,2,2,0,2,1,1,3
1020,2011-02-15,1,2,4,0,2,1,1,1
1021,2011-02-15,1,2,5,0,2,1,1,4
1022,2011-02-15,1,2,6,0,2,1,1,30
1023,2011-02-15,1,2,7,0,2,1,1,105
1024,2011-02-15,1,2,8,0,2,1,1,223
1025,2011-02-15,1,2,9,0,2,1,1,110
1026,2011-02-15,1,2,10,0,2,1,1,52
1027,2011-02-15,1,2,11,0,2,1,1,57
1028,2011-02-15,1,2,12,0,2,1,1,71
1029,2011-02-15,1,2,13,0,2,1,1,82
1030,2011-02-15,1,2,14,0,2,1,1,79
1031,2011-02-15,1,2,15,0,2,1,1,85
1032,2011-02-15,1,2,16,0,2,1,1,98
1033,2011-02-15,1,2,17,0,2,1,1,206
1034,2011-02-15,1,2,18,0,2,1,1,212
1035,2011-02-15,1,2,19,0,2,1,1,145
1036,2011-02-15,1,2,20,0,2,1,1,101
1037,2011-02-15,1,2,21,0,2,1,1,66
1038,2011-02-15,1,2,22,0,2,1,1,41
1039,2011-02-15,1,2,23,0,2,1,2,20
1040,2011-02-16,1,2,0,0,3,1,1,15
1041,2011-02-16,1,2,1,0,3,1,1,9
1042,2011-02-16,1,2,3,0,3,1,2,1
1043,2011-02-16,1,2,4,0,3,1,1,1
1044,2011-02-16,1,2,5,0,3,1,1,5
1045,2011-02-16,1,2,6,0,3,1,1,33
1046,2011-02-16,1,2,7,0,3,1,2,108
1047,2011-02-16,1,2,8,0,3,1,2,230
1048,2011-02-16,1,2,9,0,3,1,1,124
1049,2011-02-16,1,2,10,0,3,1,1,69
1050,2011-02-16,1,2,11,0,3,1,1,66
1051,2011-02-16,1,2,12,0,3,1,1,86
1052,2011-02-16,1,2,13,0,3,1,1,93
1053,2011-02-16,1,2,14,0,3,1,1,82
1054,2011-02-16,1,2,15,0,3,1,1,117
1055,2011-02-16,1,2,16,0,3,1,1,122
1056,2011-02-16,1,2,17,0,3,1,1,255
1057,2011-02-16,1,2,18,0,3,1,1,222
1058,2011-02-16,1,2,19,0,3,1,1,161
1059,2011-02-16,1,2,20,0,3,1,1,118
1060,2011-02-16,1,2,21,0,3,1,1,92
1061,2011-02-16,1,2,22,0,3,1,1,73
1062,2011-02-16,1,2,23,0,3,1,1,33
1063,2011-02-17,1,2,0,0,4,1,1,17
1064,2011-02-17,1,2,1,0,4,1,1,6
1065,2011-02-17,1,2,2,0,4,1,2,6
1066,2011-02-17,1,2,3,0,4,1,1,4
1067,2011-02-17,1,2,4,0,4,1,1,4
1068,2011-02-17,1,2,5,0,4,1,1,12
1069,2011-02-17,1,2,6,0,4,1,1,47
1070,2011-02-17,1,2,7,0,4,1,1,126
1071,2011-02-17,1,2,8,0,4,1,1,285
1072,2011-02-17,1,2,9,0,4,1,1,179
1073,2011-02-17,1,2,10,0,4,1,1,88
1074,2011-02-17,1,2,11,0,4,1,2,90
1075,2011-02-17,1,2,12,0,4,1,1,101
1076,2011-02-17,1,2,13,0,4,1,1,123
1077,2011-02-17,1,2,14,0,4,1,1,81
1078,2011-02-17,1,2,15,0,4,1,1,106
1079,2011-02-17,1,2,16,0,4,1,2,146
1080,2011-02-17,1,2,17,0,4,1,2,274
1081,2011-02-17,1,2,18,0,4,1,2,222
1082,2011-02-17,1,2,19,0,4,1,1,175
1083,2011-02-17,1,2,20,0,4,1,1,139
1084,2011-02-17,1,2,21,0,4,1,1,124
1085,2011-02-17,1,2,22,0,4,1,1,76
1086,2011-02-17,1,2,23,0,4,1,1,44
1087,2011-02-18,1,2,0,0,5,1,1,32
1088,2011-02-18,1,2,1,0,5,1,1,8
1089,2011-02-18,1,2,2,0,5,1,1,7
1090,2011-02-18,1,2,3,0,5,1,1,8
1091,2011-02-18,1,2,4,0,5,1,1,1
1092,2011-02-18,1,2,5,0,5,1,2,7
1093,2011-02-18,1,2,6,0,5,1,2,50
1094,2011-02-18,1,2,7,0,5,1,2,116
1095,2011-02-18,1,2,8,0,5,1,2,272
1096,2011-02-18,1,2,9,0,5,1,2,169
1097,2011-02-18,1,2,10,0,5,1,2,95
1098,2011-02-18,1,2,11,0,5,1,1,113
1099,2011-02-18,1,2,12,0,5,1,1,185
1100,2011-02-18,1,2,13,0,5,1,1,176
1101,2011-02-18,1,2,14,0,5,1,1,191
1102,2011-02-18,1,2,15,0,5,1,1,172
1103,2011-02-18,1,2,16,0,5,1,1,232
1104,2011-02-18,1,2,17,0,5,1,1,327
1105,2011-02-18,1,2,18,0,5,1,1,224
1106,2011-02-18,1,2,19,0,5,1,1,162
1107,2011-02-18,1,2,20,0,5,1,1,124
1108,2011-02-18,1,2,21,0,5,1,1,72
1109,2011-02-18,1,2,22,0,5,1,1,107
1110,2011-02-18,1,2,23,0,5,1,1,77
1111,2011-02-19,1,2,0,0,6,0,1,29
